NIC statistics:
     rx5_csum_none: 856
     rx5_xdp_drop: 102970
     rx5_xdp_redirect: 3
     rx5_xsk_packets: 380
     rx5_xsk_bytes: 31580
     rx5_xsk_csum_none: 380
     rx5_xsk_xdp_drop: 5346893
     rx5_xsk_xdp_redirect: 3794443862
     rx5_xsk_buff_alloc_err: 2373
     tx0_packets: 61695
     tx0_bytes: 5343282
     tx0_csum_partial: 3107
     tx0_mpwqe_blks: 61694
     tx0_mpwqe_pkts: 61694
     tx0_csum_none: 58588
     tx0_cqes: 61695
     tx1_packets: 54392
     tx1_bytes: 4703990
     tx1_csum_partial: 3157
     tx1_mpwqe_blks: 54392
     tx1_mpwqe_pkts: 54392
     tx1_csum_none: 51235
     tx1_cqes: 54392
     tx2_packets: 42435
     tx2_bytes: 3679522
     tx2_csum_partial: 3338
     tx2_mpwqe_blks: 42435
     tx2_mpwqe_pkts: 42435
     tx2_csum_none: 39097
     tx2_cqes: 42435
     tx3_packets: 30420
     tx3_bytes: 2568420
     tx3_csum_partial: 3148
     tx3_mpwqe_blks: 30420
     tx3_mpwqe_pkts: 30420
     tx3_csum_none: 27272
     tx3_cqes: 30420
     tx4_packets: 38114
     tx4_bytes: 3361583
     tx4_csum_partial: 4334
     tx4_mpwqe_blks: 38111
     tx4_mpwqe_pkts: 38111
     tx4_csum_none: 33780
     tx4_cqes: 38114
     tx5_packets: 39176
     tx5_bytes: 3459131
     tx5_csum_partial: 4729
     tx5_mpwqe_blks: 39174
     tx5_mpwqe_pkts: 39174
     tx5_csum_none: 34447
     tx5_cqes: 39176
     tx0_xsk_xmit: 1591427532
     tx0_xsk_mpwqe: 230102529
     tx0_xsk_inlnw: 22234868
     tx0_xsk_cqes: 209296527
     tx1_xsk_xmit: 1558600203
     tx1_xsk_mpwqe: 223364192
     tx1_xsk_inlnw: 22003454
     tx1_xsk_cqes: 202856125
     tx1_xdp_xmit: 17
     tx1_xdp_mpwqe: 14
     tx1_xdp_cqes: 14
     tx2_xsk_xmit: 1584927894
     tx2_xsk_mpwqe: 192189538
     tx2_xsk_inlnw: 27943482
     tx2_xsk_cqes: 169685107
     tx3_xsk_xmit: 1602810096
     tx3_xsk_mpwqe: 216182664
     tx3_xsk_inlnw: 22602465
     tx3_xsk_cqes: 194017059
     tx3_xdp_xmit: 17
     tx3_xdp_mpwqe: 17
     tx3_xdp_cqes: 17
     tx4_xsk_xmit: 278038980
     tx4_xsk_mpwqe: 94988869
     tx4_xsk_inlnw: 1843420
     tx4_xsk_cqes: 92701213
     tx5_xsk_xmit: 408918685
     tx5_xsk_mpwqe: 123238216
     tx5_xsk_inlnw: 2759269
     tx5_xsk_cqes: 119546695
     tx5_xdp_xmit: 1
     tx5_xdp_mpwqe: 1
     tx5_xdp_cqes: 1
